,original_index,af3_seed,af3_sample,ptm,iptm,chain_ptm_A,chain_pair_iptm_A_B,chain_pair_iptm_A_M,chain_pair_iptm_A_P,chain_ptm_B,chain_pair_iptm_B_M,chain_pair_iptm_B_P,chain_ptm_M,chain_pair_iptm_M_P,chain_ptm_P,avg_plddt,avg_pae,avg_pae_A,min_pae_A,max_pae_A,avg_plddt_A,min_plddt_A,max_plddt_A,avg_pae_interaction_A_B,min_pae_interaction_A_B,max_pae_interaction_A_B,avg_contact_probs_A_B,min_contact_probs_A_B,max_contact_probs_A_B,avg_pae_interaction_A_M,min_pae_interaction_A_M,max_pae_interaction_A_M,avg_contact_probs_A_M,min_contact_probs_A_M,max_contact_probs_A_M,avg_pae_interaction_A_P,min_pae_interaction_A_P,max_pae_interaction_A_P,avg_contact_probs_A_P,min_contact_probs_A_P,max_contact_probs_A_P,avg_pae_B,min_pae_B,max_pae_B,avg_plddt_B,min_plddt_B,max_plddt_B,avg_pae_interaction_B_M,min_pae_interaction_B_M,max_pae_interaction_B_M,avg_contact_probs_B_M,min_contact_probs_B_M,max_contact_probs_B_M,avg_pae_interaction_B_P,min_pae_interaction_B_P,max_pae_interaction_B_P,avg_contact_probs_B_P,min_contact_probs_B_P,max_contact_probs_B_P,avg_pae_M,min_pae_M,max_pae_M,avg_plddt_M,min_plddt_M,max_plddt_M,avg_pae_interaction_M_P,min_pae_interaction_M_P,max_pae_interaction_M_P,avg_contact_probs_M_P,min_contact_probs_M_P,max_contact_probs_M_P,avg_pae_P,min_pae_P,max_pae_P,avg_plddt_P,min_plddt_P,max_plddt_P,af3_ranking
10,0,5,0,0.66,0.6,0.68,0.75,0.42,0.55,0.71,0.42,0.59,0.63,0.93,0.03,79.50254004576661,17.57097106261493,12.828192698901159,0.8,31.7,78.78205275779376,21.41,97.54,12.880858694725562,1.4,31.7,0.002679478279931314,0.0,1.0,22.577827778277786,5.4,31.7,0.00018640186401864018,0.0,0.65,17.41111623616236,5.2,31.5,0.001734317343173432,0.0,0.81,10.913550959056304,0.8,31.6,83.28436999578592,20.16,98.01,21.94420340408025,4.5,31.7,0.00022279463718729594,0.0,0.81,16.403341584158415,4.9,31.6,0.0013118811881188122,0.0,0.46,16.017334625920782,0.8,31.7,76.77734434124527,12.44,97.85,12.384620596205963,1.4,31.7,0.015016937669376694,0.0,0.99,2.028125,0.8,5.8,86.535,67.43,93.0,0.7271765340105003
11,0,5,1,0.66,0.61,0.68,0.75,0.44,0.56,0.71,0.44,0.57,0.64,0.94,0.03,79.94093417687442,17.32424344953179,12.785005650794517,0.8,31.7,79.08321342925659,21.07,97.54,12.847045534811784,1.4,31.7,0.002679478279931314,0.0,1.0,22.151497514975155,5.1,31.7,0.00018640186401864018,0.0,0.65,17.1875,5.0,31.4,0.001734317343173432,0.0,0.81,10.90993257741616,0.8,31.6,83.37951116729879,20.19,98.1,21.58976048011305,4.5,31.7,0.00022279463718729594,0.0,0.81,16.34727722772277,5.0,31.6,0.0013118811881188122,0.0,0.46,15.673709799428618,0.8,31.7,77.5916339869281,12.39,97.98,12.125694444444445,1.4,31.7,0.015016937669376694,0.0,0.99,2.0,0.8,5.9,87.0975,67.95,93.56,0.7362317440313918
12,0,5,2,0.68,0.63,0.68,0.74,0.48,0.63,0.71,0.49,0.66,0.63,0.94,0.03,80.29228967559563,16.99641210038467,12.530790702740976,0.8,31.7,79.53906954436452,22.03,97.53,12.651285423745325,1.4,31.7,0.002679478279931314,0.0,1.0,21.645702957029567,4.2,31.7,0.00018640186401864018,0.0,0.65,16.016466789667895,4.0,31.5,0.001734317343173432,0.0,0.81,10.787744120946748,0.8,31.6,83.68216603455541,20.53,98.12,20.9938756070729,3.7,31.7,0.00022279463718729594,0.0,0.81,15.059591584158415,4.2,31.6,0.0013118811881188122,0.0,0.46,15.753794405152723,0.8,31.7,77.88531475748195,12.29,97.96,12.18843157181572,1.4,31.7,0.015016937669376694,0.0,0.99,1.9578125,0.8,5.5,88.46984375,69.17,94.2,0.7507395762517622
13,0,5,3,0.66,0.61,0.68,0.75,0.43,0.56,0.71,0.43,0.58,0.64,0.94,0.03,79.93197334769148,17.365829648574028,12.785779060742636,0.8,31.7,78.81513669064749,21.27,97.55,12.845710179874075,1.4,31.7,0.002679478279931314,0.0,1.0,22.26920919209192,4.8,31.7,0.00018640186401864018,0.0,0.65,17.282749077490774,4.9,31.5,0.001734317343173432,0.0,0.81,10.892545393153178,0.8,31.6,83.21707121786767,20.51,98.04,21.718839607537987,4.3,31.7,0.00022279463718729594,0.0,0.81,16.406951320132013,4.8,31.6,0.0013118811881188122,0.0,0.46,15.575628851139461,0.8,31.7,77.89407636738906,12.46,98.0,12.060823170731707,1.3,31.7,0.015016937669376694,0.0,0.99,1.9828125,0.8,5.9,87.07625000000002,67.89,93.39,0.7342106424682834
14,0,5,4,0.65,0.6,0.68,0.75,0.4,0.53,0.71,0.42,0.56,0.63,0.93,0.03,79.36853277695519,17.561882395088016,12.67735188791002,0.8,31.7,79.05978417266188,20.98,97.58,12.768328401105792,1.4,31.7,0.002679478279931314,0.0,1.0,22.615943159431595,5.3,31.7,0.00018640186401864018,0.0,0.65,17.542066420664206,5.3,31.4,0.001734317343173432,0.0,0.81,10.872875208312912,0.8,31.6,83.34755162241888,20.19,98.11,22.005383831066034,4.9,31.7,0.00022279463718729594,0.0,0.81,16.660251650165016,5.1,31.6,0.0013118811881188122,0.0,0.46,16.03492556605783,0.8,31.7,76.18104575163399,12.73,97.88,12.310230352303524,1.3,31.7,0.015016937669376694,0.0,0.99,2.0250000000000004,0.8,5.7,86.6740625,67.97,93.3,0.7235022645093552
15,0,10,0,0.64,0.57,0.68,0.75,0.36,0.49,0.71,0.37,0.51,0.64,0.94,0.03,79.51634271099744,17.767121111100057,12.488878147084053,0.8,31.7,78.66557314148682,21.41,97.48,12.580523181469438,1.4,31.7,0.0026672999403261365,0.0,1.0,23.257604076040764,5.8,31.7,0.00019680196801968015,0.0,0.65,18.36342250922509,5.6,31.5,0.001605166051660517,0.0,0.75,10.684321798516486,0.8,31.6,82.868398651496,20.59,98.01,22.74932204602574,5.7,31.7,0.0002466750740114662,0.0,0.66,17.50082508250825,5.4,31.6,0.001740924092409241,0.0,0.4,15.64407355997679,0.8,31.7,77.24274509803922,11.56,98.06,12.058773712737128,1.3,31.7,0.015088075880758809,0.0,0.99,1.9343750000000002,0.8,5.8,86.2159375,66.8,93.62,0.6988921461314832
16,0,10,1,0.61,0.54,0.69,0.75,0.29,0.4,0.71,0.32,0.45,0.62,0.94,0.03,79.48645712747341,18.45239755373999,12.453747906482754,0.8,31.7,78.56075779376498,21.09,97.53,12.563691498301122,1.4,31.7,0.0026672999403261365,0.0,1.0,24.791258412584128,6.4,31.7,0.00019680196801968015,0.0,0.65,20.156273062730627,6.5,31.5,0.001605166051660517,0.0,0.75,10.707011295188925,0.8,31.6,83.12765276021912,19.86,98.09,23.954024345523983,5.8,31.7,0.0002466750740114662,0.0,0.66,18.76815181518152,5.8,31.5,0.001740924092409241,0.0,0.4,15.873777366499954,0.8,31.7,77.04910216718265,11.76,98.08,12.348797425474253,1.3,31.7,0.015088075880758809,0.0,0.99,1.9796875,0.8,6.1,85.34453125,65.31,93.32,0.6721015813159779
17,0,10,2,0.66,0.6,0.69,0.75,0.41,0.56,0.72,0.42,0.61,0.63,0.94,0.03,80.01481895275273,17.473126964698185,12.521091760733105,0.8,31.7,79.11835491606716,21.75,97.61,12.571789485221583,1.3,31.7,0.0026672999403261365,0.0,1.0,22.638997389973902,5.1,31.7,0.00019680196801968015,0.0,0.65,17.319926199261996,4.8,31.5,0.001605166051660517,0.0,0.75,10.66806957923515,0.8,31.6,83.44406658238518,19.77,98.11,22.07966719436171,4.5,31.7,0.0002466750740114662,0.0,0.66,16.357095709570956,4.4,31.6,0.001740924092409241,0.0,0.4,15.770855090664726,0.8,31.7,77.68975232198143,10.71,98.07,12.21834349593496,1.3,31.7,0.015088075880758809,0.0,0.99,1.9484375000000003,0.8,5.7,87.67875000000001,68.02,94.04,0.7180631368823183
18,0,10,3,0.65,0.59,0.69,0.75,0.39,0.52,0.72,0.39,0.56,0.63,0.94,0.03,79.91462780993405,17.590941628768665,12.45596465189744,0.8,31.7,79.03332853717026,21.85,97.56,12.474281782421784,1.4,31.7,0.0026672999403261365,0.0,1.0,22.910218102181023,5.4,31.7,0.00019680196801968015,0.0,0.65,17.84958487084871,5.4,31.5,0.001605166051660517,0.0,0.75,10.534766744001132,0.8,31.6,83.31193426042982,20.25,98.07,22.436713712021607,5.1,31.7,0.0002466750740114662,0.0,0.66,16.988634488448845,4.8,31.6,0.001740924092409241,0.0,0.4,15.774514728887121,0.8,31.7,77.61374613003095,11.97,98.12,12.158485772357722,1.3,31.7,0.015088075880758809,0.0,0.99,1.9328125000000003,0.8,5.8,87.1703125,67.88,94.03,0.715907809269873
19,0,10,4,0.65,0.59,0.69,0.75,0.38,0.51,0.72,0.4,0.55,0.63,0.94,0.03,79.98726342710998,17.58064973391228,12.403843901907653,0.8,31.7,79.26274340527578,21.42,97.55,12.471597676372802,1.4,31.7,0.0026672999403261365,0.0,1.0,22.97232322323223,5.6,31.7,0.00019680196801968015,0.0,0.65,17.940728782287824,5.5,31.5,0.001605166051660517,0.0,0.75,10.601103377664497,0.8,31.6,83.33126000842816,19.85,98.07,22.408842022413623,5.2,31.7,0.0002466750740114662,0.0,0.66,17.03778877887789,5.1,31.6,0.001740924092409241,0.0,0.4,15.64366889197347,0.8,31.7,77.62814585483316,11.85,98.05,12.135179539295391,1.3,31.7,0.015088075880758809,0.0,0.99,1.9656250000000002,0.8,6.0,86.7571875,67.22,93.67,0.7102042853990216
20,1,1,0,0.74,0.71,0.7,0.76,0.63,0.81,0.73,0.64,0.84,0.67,0.94,0.03,81.15102840220756,15.24154860509885,12.320345583529637,0.8,31.7,79.42479616306954,19.15,97.63,12.195378320119836,1.3,31.7,0.002668517774286654,0.0,1.0,18.711635616356162,2.4,31.7,0.0002761027610276103,0.0,0.94,12.600207564575646,2.7,31.4,0.003966789667896679,0.0,0.92,10.17953904301321,0.8,31.6,84.88957437842394,20.09,98.23,17.95315499029578,1.9,31.7,0.00022771382829339846,0.0,0.93,11.427722772277228,2.0,31.4,0.002904290429042905,0.0,0.93,14.75928790182211,0.8,31.7,79.13687994496044,11.4,98.1,11.115362466124662,1.3,31.7,0.015064363143631436,0.0,0.99,1.7921874999999998,0.8,4.7,90.2565625,80.47,93.92,0.8301775255932062
21,1,1,1,0.74,0.72,0.7,0.77,0.64,0.82,0.73,0.65,0.84,0.68,0.94,0.03,81.36634136492124,15.143679739407636,12.231821462126058,0.8,31.7,79.75563549160671,19.04,97.72,12.123420773811695,1.3,31.7,0.002668517774286654,0.0,1.0,18.554271542715426,2.3,31.7,0.0002761027610276103,0.0,0.94,12.407126383763837,2.6,31.3,0.003966789667896679,0.0,0.92,10.158094522323522,0.8,31.6,85.03746312684366,20.31,98.24,17.848399026894562,1.9,31.7,0.00022771382829339846,0.0,0.93,11.277495874587459,2.0,31.4,0.002904290429042905,0.0,0.93,14.676128994352277,0.8,31.7,79.3209047127623,10.82,98.12,11.040904471544716,1.2,31.7,0.015064363143631436,0.0,0.99,1.7953125,0.8,4.8,90.629375,81.17,94.21,0.8365298715958434
22,1,1,2,0.74,0.72,0.7,0.76,0.63,0.82,0.73,0.65,0.84,0.67,0.94,0.03,81.34658769686365,15.193785610586453,12.273192086164402,0.8,31.7,79.5553525179856,18.73,97.75,12.198693873077342,1.4,31.7,0.002668517774286654,0.0,1.0,18.610868108681082,2.3,31.7,0.0002761027610276103,0.0,0.94,12.462223247232473,2.6,31.4,0.003966789667896679,0.0,0.92,10.252477425960418,0.8,31.6,85.01927517909819,20.27,98.2,17.883122255314962,1.9,31.7,0.00022771382829339846,0.0,0.93,11.319100660066006,2.0,31.4,0.002904290429042905,0.0,0.93,14.689719523211492,0.8,31.7,79.42862057103544,10.53,98.16,11.02029132791328,1.2,31.7,0.015064363143631436,0.0,0.99,1.753125,0.8,4.6,90.64296875000001,81.23,94.13,0.8334827904821926
23,1,1,3,0.74,0.71,0.7,0.77,0.64,0.81,0.73,0.65,0.84,0.67,0.94,0.03,81.19245793511914,15.207678673508767,12.195400389428249,0.8,31.7,79.67094484412469,19.03,97.73,12.1429889298893,1.3,31.7,0.002668517774286654,0.0,1.0,18.59837698376984,2.3,31.7,0.0002761027610276103,0.0,0.94,12.398916051660517,2.7,31.4,0.003966789667896679,0.0,0.92,10.221557799344293,0.8,31.6,84.8422376738306,20.0,98.31,17.928915899720053,2.0,31.7,0.00022771382829339846,0.0,0.93,11.29523514851485,2.0,31.4,0.002904290429042905,0.0,0.93,14.85477192441301,0.8,31.7,79.10260061919504,10.87,98.17,11.09461382113821,1.2,31.7,0.015064363143631436,0.0,0.99,1.7640625,0.8,4.5,90.35874999999999,81.41,93.92,0.8328407612106101
24,1,1,4,0.73,0.7,0.7,0.76,0.63,0.81,0.73,0.64,0.84,0.66,0.94,0.03,81.02160856104456,15.458023376798574,12.312156697212728,0.8,31.7,79.34261870503596,19.25,97.63,12.21361233909369,1.4,31.7,0.002668517774286654,0.0,1.0,19.03838888388884,2.5,31.7,0.0002761027610276103,0.0,0.94,12.648823800738008,2.8,31.3,0.003966789667896679,0.0,0.92,10.228563648444052,0.8,31.6,84.8888453434471,20.34,98.2,18.384393195417104,2.1,31.7,0.00022771382829339846,0.0,0.93,11.475082508250827,2.2,31.4,0.002904290429042905,0.0,0.93,14.944206490845396,0.8,31.7,78.87294461644308,11.71,97.97,11.366937669376695,1.3,31.7,0.015064363143631436,0.0,0.99,1.803125,0.8,4.7,89.92640625000001,79.89,93.61,0.8202879435636727
25,1,2,0,0.66,0.61,0.69,0.75,0.43,0.58,0.72,0.44,0.6,0.64,0.94,0.03,79.60050612464666,17.17802269126195,12.517962718372573,0.8,31.7,78.2139376498801,20.51,97.4,12.546424439491918,1.4,31.7,0.0027048092263100847,0.0,1.0,22.085282852828527,5.3,31.7,0.00026740267402674026,0.0,0.75,16.792204797047972,4.8,31.5,0.003385608856088561,0.0,0.78,10.553541591782942,0.8,31.6,83.30050568900127,19.45,97.96,21.57117711771177,5.3,31.7,0.00017199280903700125,0.0,0.64,16.070771452145216,5.2,31.4,0.0028795379537953796,0.0,0.57,15.603311520920087,0.8,31.7,77.49313381492948,12.77,97.6,12.041819105691054,1.3,31.7,0.014979674796747966,0.0,0.99,1.8890625,0.8,5.1,83.30406250000001,71.26,88.8,0.7299536852190232
26,1,2,1,0.66,0.6,0.69,0.75,0.43,0.57,0.71,0.42,0.58,0.63,0.94,0.03,79.08167048054919,17.445620471450162,12.666742010593538,0.8,31.7,77.85097841726618,20.44,97.32,12.72606651809092,1.4,31.7,0.0027048092263100847,0.0,1.0,22.371904219042193,5.3,31.7,0.00026740267402674026,0.0,0.75,17.024884686346862,4.9,31.5,0.003385608856088561,0.0,0.78,10.75126403729482,0.8,31.6,82.91757269279393,19.29,97.86,21.91324961764469,5.5,31.7,0.00017199280903700125,0.0,0.64,16.37821782178218,5.5,31.4,0.0028795379537953796,0.0,0.57,15.941875426884355,0.8,31.7,76.74134846921226,12.75,97.59,12.21454945799458,1.3,31.7,0.014979674796747966,0.0,0.99,1.8937500000000003,0.8,5.2,83.24906250000001,71.27,89.16,0.7268578802552133
27,1,2,2,0.67,0.61,0.69,0.75,0.44,0.58,0.72,0.44,0.61,0.63,0.94,0.03,79.62404630502087,17.18639077135032,12.387792922209664,0.8,31.7,78.39776978417265,20.39,97.37,12.439892587044683,1.4,31.7,0.0027048092263100847,0.0,1.0,22.136720867208673,5.3,31.7,0.00026740267402674026,0.0,0.75,16.85851014760148,4.8,31.5,0.003385608856088561,0.0,0.78,10.48300820181028,0.8,31.6,83.36085124315213,19.61,97.88,21.592755820297477,5.0,31.7,0.00017199280903700125,0.0,0.64,16.09016089108911,5.4,31.4,0.0028795379537953796,0.0,0.57,15.785324725875986,0.8,31.7,77.35543515651875,12.55,97.64,12.180623306233063,1.3,31.7,0.014979674796747966,0.0,0.99,1.9187500000000002,0.8,5.4,84.06468749999999,71.75,90.09,0.733981755522426
28,1,2,3,0.67,0.62,0.69,0.75,0.44,0.58,0.72,0.44,0.6,0.64,0.94,0.03,79.25225198546238,17.14145063970517,12.464542966462876,0.8,31.7,78.23259952038369,20.35,97.34,12.526557305177011,1.4,31.7,0.0027048092263100847,0.0,1.0,21.988951389513897,5.2,31.7,0.00026740267402674026,0.0,0.75,16.760724169741696,4.7,31.5,0.003385608856088561,0.0,0.78,10.586243178773323,0.8,31.6,83.17935946059839,19.43,97.87,21.506968257801386,5.3,31.7,0.00017199280903700125,0.0,0.64,16.092615511551152,5.2,31.4,0.0028795379537953796,0.0,0.57,15.643459580937273,0.8,31.7,76.68143446852424,14.18,97.55,11.92244241192412,1.3,31.7,0.014979674796747966,0.0,0.99,1.9000000000000001,0.8,5.2,83.63218750000001,71.8,89.79,0.735846501685423
29,1,2,4,0.66,0.61,0.7,0.76,0.43,0.56,0.72,0.42,0.59,0.63,0.94,0.03,79.5254233409611,17.193837246973416,12.297536798246211,0.8,31.7,78.60567386091128,20.29,97.53,12.367130052488644,1.4,31.7,0.0027048092263100847,0.0,1.0,22.190987909879098,5.1,31.7,0.00026740267402674026,0.0,0.75,16.8407057195572,4.9,31.5,0.003385608856088561,0.0,0.78,10.427647616246775,0.8,31.6,83.43773282764433,19.02,98.03,21.68938796318656,5.3,31.7,0.00017199280903700125,0.0,0.64,16.091501650165018,5.3,31.5,0.0028795379537953796,0.0,0.57,15.772332018713145,0.8,31.7,76.9177743378053,13.32,97.62,12.142394986449865,1.3,31.7,0.014979674796747966,0.0,0.99,1.9046875,0.8,5.3,82.87234375,69.07,89.64,0.7307796396185715
30,1,5,0,0.74,0.72,0.7,0.77,0.65,0.83,0.73,0.66,0.86,0.66,0.95,0.03,81.38073361152243,15.350847688138332,12.486262441960212,0.8,31.7,79.70824940047962,19.46,97.97,12.355124645305857,1.3,31.7,0.0027017646414087904,0.0,1.0,18.73463384633846,2.1,31.7,0.0002735027350273503,0.0,0.95,12.321309963099631,2.4,31.4,0.003680811808118081,0.0,0.93,10.352308597196354,0.8,31.6,85.3002402022756,20.66,98.41,17.9950177538079,1.8,31.7,0.00022592503152754298,0.0,0.95,11.101258250825083,1.8,31.4,0.0029414191419141916,0.0,0.94,15.000439920388363,0.8,31.7,79.1461575507396,10.82,98.27,11.211348238482385,1.2,31.7,0.015115176151761518,0.0,0.99,1.759375,0.8,4.6,92.0378125,82.01,95.44,0.8329306649430381
31,1,5,1,0.73,0.71,0.7,0.76,0.64,0.81,0.73,0.65,0.84,0.65,0.94,0.03,81.47511239736168,15.568370888577082,12.540578151168965,0.8,31.7,79.90056115107913,19.29,97.83,12.415688137079389,1.4,31.7,0.0027017646414087904,0.0,1.0,19.114264642646425,2.4,31.7,0.0002735027350273503,0.0,0.95,12.73459409594096,2.6,31.3,0.003680811808118081,0.0,0.93,10.398762648542082,0.8,31.6,85.38394016013484,19.23,98.31,18.458625130805764,2.1,31.7,0.00022592503152754298,0.0,0.95,11.55105198019802,2.2,31.4,0.0029414191419141916,0.0,0.94,14.951551472154287,0.8,31.7,79.2159477124183,13.04,98.05,11.48406165311653,1.3,31.6,0.015115176151761518,0.0,0.99,1.8796875000000002,0.8,4.7,90.45453125,79.87,94.07,0.8240419000619515
32,1,5,2,0.74,0.71,0.7,0.76,0.64,0.81,0.73,0.65,0.84,0.66,0.94,0.03,81.43261811818547,15.387960871339155,12.385423673424924,0.8,31.7,80.05754436450839,18.9,97.9,12.286841912973584,1.3,31.7,0.0027017646414087904,0.0,1.0,18.850834008340083,2.3,31.7,0.0002735027350273503,0.0,0.95,12.689137453874539,2.5,31.4,0.003680811808118081,0.0,0.93,10.325437593264276,0.8,31.6,85.47223767383059,19.71,98.38,18.12205318092785,2.0,31.7,0.00022592503152754298,0.0,0.95,11.519121287128712,2.1,31.4,0.0029414191419141916,0.0,0.94,14.990089673254456,0.8,31.7,78.91222222222221,11.58,98.2,11.344630758807586,1.3,31.7,0.015115176151761518,0.0,0.99,1.8640625,0.8,4.8,90.92953125,80.71,94.61,0.8281103627219354
33,1,5,3,0.74,0.71,0.69,0.76,0.64,0.81,0.73,0.65,0.84,0.66,0.94,0.03,81.09727958002422,15.472005448910386,12.551119946623821,0.8,31.7,79.74877697841727,19.08,97.83,12.415327049310097,1.4,31.7,0.0027017646414087904,0.0,1.0,18.91269112691127,2.3,31.7,0.0002735027350273503,0.0,0.95,12.775738007380074,2.7,31.4,0.003680811808118081,0.0,0.93,10.38571599734231,0.8,31.6,85.23122208175306,19.82,98.27,18.16052841056463,2.0,31.7,0.00022592503152754298,0.0,0.95,11.56167491749175,2.1,31.5,0.0029414191419141916,0.0,0.94,15.102606473219204,0.8,31.7,78.48405572755419,11.85,98.06,11.399966124661248,1.3,31.6,0.015115176151761518,0.0,0.99,1.9046875,0.8,5.1,90.44765625,79.3,94.24,0.8290502498447578
34,1,5,4,0.73,0.71,0.7,0.76,0.64,0.81,0.73,0.66,0.84,0.66,0.94,0.03,81.09662269484454,15.527773299675701,12.507602020669653,0.8,31.7,79.7700767386091,18.61,97.95,12.368962892599223,1.4,31.7,0.0027017646414087904,0.0,1.0,19.014954149541495,2.3,31.7,0.0002735027350273503,0.0,0.95,12.673916051660516,2.5,31.4,0.003680811808118081,0.0,0.93,10.345138276203858,0.8,31.6,85.29395280235988,19.7,98.35,18.28432209074566,2.0,31.7,0.00022592503152754298,0.0,0.95,11.451175742574257,2.0,31.5,0.0029414191419141916,0.0,0.94,15.228065305043295,0.8,31.7,78.4085930512556,12.13,98.12,11.524237804878048,1.3,31.7,0.015115176151761518,0.0,0.99,1.8828125,0.8,5.1,90.77921875000001,79.49,94.58,0.8252564993831287
35,1,10,0,0.74,0.71,0.7,0.76,0.63,0.81,0.72,0.64,0.84,0.67,0.94,0.03,81.31524296675192,15.199595312256397,12.005634454868533,0.8,31.7,79.96624460431654,19.67,97.65,11.972718692533462,1.3,31.7,0.0026675435071182394,0.0,1.0,18.68807538075381,2.4,31.7,0.00027270272702727025,0.0,0.93,12.506226937269373,2.6,31.3,0.003768450184501845,0.0,0.92,10.11652343452167,0.8,31.6,84.827197640118,20.17,98.25,18.06874524850859,2.0,31.7,0.00022968150473583944,0.0,0.93,11.482755775577559,2.2,31.5,0.0029826732673267327,0.0,0.93,14.8040973553367,0.8,31.7,79.21941520467837,10.87,98.08,11.18694105691057,1.3,31.7,0.01513211382113821,0.0,0.99,1.8421875,0.8,4.8,90.2428125,79.83,94.02,0.8261162650721875
36,1,10,1,0.74,0.71,0.7,0.76,0.63,0.81,0.73,0.64,0.83,0.66,0.94,0.03,81.32026652308521,15.3187217838105,12.084380659304747,0.8,31.7,79.9397649880096,19.36,97.81,12.043090010108024,1.3,31.7,0.0026675435071182394,0.0,1.0,18.867666676666765,2.5,31.7,0.00027270272702727025,0.0,0.93,12.626107011070111,2.6,31.3,0.003768450184501845,0.0,0.92,10.143564356435643,0.8,31.6,84.95914454277286,19.93,98.26,18.2617403203735,2.1,31.7,0.00022968150473583944,0.0,0.93,11.574381188118814,2.3,31.5,0.0029826732673267327,0.0,0.93,14.854774862111764,0.8,31.7,79.15246302029584,11.05,98.03,11.351981707317075,1.3,31.7,0.01513211382113821,0.0,0.99,1.88125,0.8,5.0,89.83734375,78.95,93.76,0.8228483746465018
37,1,10,2,0.74,0.72,0.7,0.76,0.64,0.82,0.73,0.65,0.84,0.68,0.94,0.03,81.48347960694575,15.1386993159008,12.151369126237388,0.8,31.7,79.85256594724221,19.24,97.79,12.090779779084919,1.3,31.7,0.0026675435071182394,0.0,1.0,18.577901279012792,2.4,31.7,0.00027270272702727025,0.0,0.93,12.498062730627305,2.6,31.3,0.003768450184501845,0.0,0.92,10.172033242928256,0.8,31.6,84.96836915297092,19.98,98.28,17.876204978221402,2.0,31.7,0.00022968150473583944,0.0,0.93,11.399319306930693,2.1,31.5,0.0029826732673267327,0.0,0.93,14.628005082218845,0.8,31.7,79.61519779841761,10.98,98.14,11.059078590785909,1.3,31.7,0.01513211382113821,0.0,0.99,1.821875,0.8,4.9,90.26328124999999,79.55,94.08,0.8358688629548349
38,1,10,3,0.74,0.71,0.7,0.76,0.64,0.82,0.73,0.65,0.84,0.67,0.94,0.03,81.39703190200566,15.198651814847619,12.140015794991898,0.8,31.7,79.99283932853717,19.15,97.79,12.055469901233668,1.3,31.7,0.0026675435071182394,0.0,1.0,18.65817508175082,2.4,31.7,0.00027270272702727025,0.0,0.93,12.494072878228781,2.5,31.3,0.003768450184501845,0.0,0.92,10.12781753422867,0.8,31.6,85.04949852507376,19.46,98.32,17.992798304220663,2.0,31.7,0.00022968150473583944,0.0,0.93,11.402310231023103,2.1,31.4,0.0029826732673267327,0.0,0.93,14.791007704114982,0.8,31.7,79.22587203302373,10.77,98.11,11.15989159891599,1.3,31.7,0.01513211382113821,0.0,0.99,1.8156249999999998,0.8,4.7,90.33453125,80.07,94.28,0.8324030623679024
39,1,10,4,0.74,0.71,0.7,0.76,0.63,0.81,0.72,0.65,0.84,0.67,0.94,0.03,81.33909543680173,15.241668352865599,12.184539970860962,0.8,31.7,79.86726139088728,19.41,97.62,12.136635490117277,1.4,31.7,0.0026675435071182394,0.0,1.0,18.721123711237112,2.5,31.7,0.00027270272702727025,0.0,0.93,12.645064575645755,2.6,31.4,0.003768450184501845,0.0,0.92,10.233220054678734,0.8,31.6,84.85154656552886,19.71,98.25,18.01410153210443,2.0,31.7,0.00022968150473583944,0.0,0.93,11.553114686468646,2.1,31.4,0.0029826732673267327,0.0,0.93,14.74428287101299,0.8,31.7,79.32805985552115,10.73,98.15,11.201964769647695,1.3,31.7,0.01513211382113821,0.0,0.99,1.8546875000000003,0.8,5.4,90.39859375,79.32,94.28,0.8281448382544917
40,2,1,0,0.64,0.57,0.67,0.74,0.4,0.56,0.73,0.42,0.57,0.54,0.95,0.03,79.02272249899018,18.66242912370415,13.32305679668317,0.8,31.7,76.55613604156825,19.31,97.45,13.06812642802742,1.3,31.7,0.0026355492692126357,0.0,1.0,24.019720012952064,5.6,31.7,0.000287070204197276,0.0,0.69,17.407834757834756,5.2,31.5,0.0030525030525030525,0.0,0.54,10.758755677547953,0.8,31.6,83.12032558139535,18.46,97.9,23.61235526867604,5.6,31.7,0.00017039549258793284,0.0,0.74,16.5486065273194,5.2,31.5,0.0037037037037037034,0.0,0.7,18.282634840206345,0.8,31.7,77.40502781641169,9.88,98.42,14.539349294045426,1.1,31.7,0.014794352363413135,0.0,1.0,2.0185185185185186,0.8,5.2,81.68101449275363,57.53,93.8,0.6933355674632984
41,2,1,1,0.64,0.57,0.66,0.74,0.39,0.56,0.72,0.42,0.57,0.55,0.95,0.02,78.72535747946681,18.71532489080729,13.386285875296863,0.8,31.7,76.72874350495985,17.36,97.43,13.175717791559375,1.3,31.7,0.0026355492692126357,0.0,1.0,24.02097626130775,5.4,31.7,0.000287070204197276,0.0,0.69,17.475966625966628,5.1,31.5,0.0030525030525030525,0.0,0.54,10.916705333899726,0.8,31.7,83.16300211416491,17.14,97.89,23.619703973159744,5.1,31.7,0.00017039549258793284,0.0,0.74,16.67159882654932,5.1,31.6,0.0037037037037037034,0.0,0.7,18.341229663319186,0.8,31.7,76.47756606397775,10.18,98.43,14.519444444444446,1.2,31.7,0.014794352363413135,0.0,1.0,2.1333333333333333,0.8,5.9,81.57246376811594,58.41,93.28,0.6936212159418106
